PID,Product,Category,Cost_per_box,GeoID,Geo,Boxes,TotalCost,Reveneu,Profit,SaleDate,Customers,SPID,Salesperson,Team
P22,Peanut Butter Cubes,Bites,3.57,G6,UK,132,471.24,3290,2818.76,6/28/2021 0:00,66,SP22,Jehu Rudeforth,unkown
P16,Organic Choco Syrup,Other,1.47,G5,Australia,539,792.33,4844,4051.67,8/26/2021 0:00,263,SP04,Wilone O'Kielt,Delish
P11,After Nines,Bites,4.43,G2,USA,111,491.73,2100,1608.27,2/1/2021 0:00,115,SP13,Jan Morforth,Delish
P11,After Nines,Bites,4.43,G3,Canada,828,3668.04,15729,12060.96,2/15/2021 0:00,67,SP14,Dotty Strutley,Delish
P02,50% Dark Bites,Bites,2.57,G5,Australia,319,819.83,8274,7454.17,2/17/2021 0:00,182,SP17,Rafaelita Blaksland,unkown
P15,Baker's Choco Chips,Bars,3.4,G2,USA,500,1700,13482,11782,5/11/2021 0:00,157,SP21,Mallorie Waber,unkown
P02,50% Dark Bites,Bites,2.57,G4,New Zealand,90,231.3,2226,1994.7,12/17/2021 0:00,181,SP02,Dennison Crosswaite,Yummies
P14,White Choc,Other,0.16,G6,UK,763,122.08,7623,7500.92,12/9/2021 0:00,198,SP20,Oby Sorrel,Jucies
P18,Manuka Honey Choco,Other,4.75,G3,Canada,529,2512.75,3703,1190.25,4/5/2021 0:00,87,SP04,Wilone O'Kielt,Delish
P20,Smooth Sliky Salty,Bars,2.97,G1,India,659,1957.23,11193,9235.77,9/13/2021 0:00,29,SP03,Gunar Cockshoot,Yummies
P10,Spicy Special Slims,Bites,5.79,G5,Australia,660,3821.4,11207,7385.6,1/5/2021 0:00,217,SP19,Beverie Moffet,Jucies
P11,After Nines,Bites,4.43,G5,Australia,421,1865.03,9261,7395.97,6/9/2021 0:00,104,SP18,Madelene Upcott,Jucies
P18,Manuka Honey Choco,Other,4.75,G6,UK,1183,5619.25,10640,5020.75,6/4/2021 0:00,144,SP20,Oby Sorrel,Jucies
P15,Baker's Choco Chips,Bars,3.4,G1,India,230,782,5964,5182,2/10/2021 0:00,5,SP12,Karlen McCaffrey,Yummies
P14,White Choc,Other,0.16,G6,UK,119,19.04,1183,1163.96,8/24/2021 0:00,8,SP04,Wilone O'Kielt,Delish
P15,Baker's Choco Chips,Bars,3.4,G1,India,76,258.4,1806,1547.6,12/3/2021 0:00,66,SP04,Wilone O'Kielt,Delish
P11,After Nines,Bites,4.43,G2,USA,462,2046.66,9688,7641.34,5/28/2021 0:00,331,SP12,Karlen McCaffrey,Yummies
P13,85% Dark Bars,Bars,0.64,G5,Australia,112,71.68,2352,2280.32,1/5/2021 0:00,81,SP17,Rafaelita Blaksland,unkown
P15,Baker's Choco Chips,Bars,3.4,G2,USA,203,690.2,5257,4566.8,2/15/2021 0:00,277,SP10,Brien Boise,Jucies
P04,Raspberry Choco,Bars,4.09,G4,New Zealand,335,1370.15,6027,4656.85,3/3/2021 0:00,49,SP20,Oby Sorrel,Jucies
P18,Manuka Honey Choco,Other,4.75,G4,New Zealand,234,1111.5,1638,526.5,6/24/2021 0:00,53,SP15,Kelci Walkden,Yummies
P02,50% Dark Bites,Bites,2.57,G3,Canada,381,979.17,9884,8904.83,6/2/2021 0:00,221,SP24,Roddy Speechley,Delish
P17,Caramel Stuffed Bars,Bars,0.54,G5,Australia,702,379.08,9114,8734.92,5/19/2021 0:00,12,SP07,Kaine Padly,Delish
P15,Baker's Choco Chips,Bars,3.4,G6,UK,165,561,4277,3716,9/30/2021 0:00,31,SP04,Wilone O'Kielt,Delish
P17,Caramel Stuffed Bars,Bars,0.54,G3,Canada,437,235.98,5670,5434.02,4/15/2021 0:00,84,SP13,Jan Morforth,Delish
P12,Fruit & Nut Bars,Bars,1.58,G3,Canada,400,632,9590,8958,11/15/2021 0:00,127,SP02,Dennison Crosswaite,Yummies
P08,99% Dark & Pure,Bars,2.47,G1,India,657,1622.79,7224,5601.21,6/23/2021 0:00,46,SP21,Mallorie Waber,unkown
P05,Mint Chip Choco,Bars,1.54,G3,Canada,535,823.9,8547,7723.1,3/26/2021 0:00,395,SP22,Jehu Rudeforth,unkown
P10,Spicy Special Slims,Bites,5.79,G1,India,72,416.88,1365,948.12,12/17/2021 0:00,193,SP02,Dennison Crosswaite,Yummies
P16,Organic Choco Syrup,Other,1.47,G3,Canada,528,776.16,3164,2387.84,12/9/2021 0:00,168,SP07,Kaine Padly,Delish
P20,Smooth Sliky Salty,Bars,2.97,G4,New Zealand,198,588.06,3164,2575.94,8/25/2021 0:00,65,SP15,Kelci Walkden,Yummies
P01,Milk Bars,Bars,1.52,G5,Australia,1145,1740.4,13734,11993.6,2/19/2021 0:00,100,SP10,Brien Boise,Jucies
P21,Choco Coated Almonds,Bites,6.17,G4,New Zealand,418,2579.06,5852,3272.94,10/25/2021 0:00,370,SP17,Rafaelita Blaksland,unkown
P07,Drinking Coco,Other,1.62,G3,Canada,405,656.1,10115,9458.9,11/25/2021 0:00,88,SP24,Roddy Speechley,Delish
P17,Caramel Stuffed Bars,Bars,0.54,G1,India,385,207.9,4998,4790.1,6/30/2021 0:00,81,SP16,Marney O'Breen,Jucies
P05,Mint Chip Choco,Bars,1.54,G3,Canada,184,283.36,3297,3013.64,10/15/2021 0:00,29,SP01,Barr Faughny,Yummies
P12,Fruit & Nut Bars,Bars,1.58,G1,India,34,53.72,798,744.28,1/21/2021 0:00,46,SP03,Gunar Cockshoot,Yummies
P19,70% Dark Bites,Bites,4.97,G2,USA,338,1679.86,7756,6076.14,8/13/2021 0:00,348,SP11,Husein Augar,Yummies
P01,Milk Bars,Bars,1.52,G1,India,426,647.52,4676,4028.48,11/25/2021 0:00,149,SP12,Karlen McCaffrey,Yummies
P13,85% Dark Bars,Bars,0.64,G5,Australia,282,180.48,5635,5454.52,8/25/2021 0:00,530,SP05,Gigi Bohling,Delish
P06,Eclairs,Bites,2.24,G5,Australia,703,1574.72,11942,10367.28,5/3/2021 0:00,81,SP25,Camilla Castle,Delish
P20,Smooth Sliky Salty,Bars,2.97,G5,Australia,233,692.01,3493,2800.99,3/1/2021 0:00,290,SP22,Jehu Rudeforth,unkown
P05,Mint Chip Choco,Bars,1.54,G2,USA,437,672.98,7427,6754.02,7/27/2021 0:00,22,SP20,Oby Sorrel,Jucies
P12,Fruit & Nut Bars,Bars,1.58,G6,UK,131,206.98,3255,3048.02,3/4/2021 0:00,87,SP05,Gigi Bohling,Delish
P05,Mint Chip Choco,Bars,1.54,G2,USA,760,1170.4,13678,12507.6,1/8/2021 0:00,38,SP14,Dotty Strutley,Delish
P04,Raspberry Choco,Bars,4.09,G4,New Zealand,416,1701.44,7063,5361.56,4/22/2021 0:00,286,SP08,Ches Bonnell,unkown
P04,Raspberry Choco,Bars,4.09,G4,New Zealand,452,1848.68,8127,6278.32,11/30/2021 0:00,37,SP18,Madelene Upcott,Jucies
P18,Manuka Honey Choco,Other,4.75,G5,Australia,816,3876,7336,3460,9/8/2021 0:00,13,SP22,Jehu Rudeforth,unkown
P22,Peanut Butter Cubes,Bites,3.57,G5,Australia,175,624.75,4193,3568.25,2/10/2021 0:00,140,SP09,Andria Kimpton,Jucies
P02,50% Dark Bites,Bites,2.57,G6,UK,459,1179.63,11466,10286.37,5/31/2021 0:00,148,SP18,Madelene Upcott,Jucies
P08,99% Dark & Pure,Bars,2.47,G2,USA,44,108.68,483,374.32,7/8/2021 0:00,108,SP01,Barr Faughny,Yummies
P09,Orange Choco,Bars,7.14,G5,Australia,364,2598.96,2905,306.04,2/5/2021 0:00,165,SP08,Ches Bonnell,unkown
P11,After Nines,Bites,4.43,G1,India,565,2502.95,12418,9915.05,9/8/2021 0:00,580,SP07,Kaine Padly,Delish
P08,99% Dark & Pure,Bars,2.47,G1,India,528,1304.16,6860,5555.84,6/22/2021 0:00,405,SP18,Madelene Upcott,Jucies
P20,Smooth Sliky Salty,Bars,2.97,G5,Australia,646,1918.62,10976,9057.38,6/22/2021 0:00,119,SP13,Jan Morforth,Delish
P10,Spicy Special Slims,Bites,5.79,G4,New Zealand,2,11.58,21,9.42,10/20/2021 0:00,184,SP08,Ches Bonnell,unkown
P08,99% Dark & Pure,Bars,2.47,G4,New Zealand,705,1741.35,7749,6007.65,12/24/2021 0:00,105,SP17,Rafaelita Blaksland,unkown
P18,Manuka Honey Choco,Other,4.75,G5,Australia,739,3510.25,5173,1662.75,5/19/2021 0:00,41,SP11,Husein Augar,Yummies
P18,Manuka Honey Choco,Other,4.75,G6,UK,245,1163.75,2205,1041.25,1/8/2021 0:00,59,SP12,Karlen McCaffrey,Yummies
P02,50% Dark Bites,Bites,2.57,G4,New Zealand,241,619.37,6489,5869.63,2/12/2021 0:00,219,SP12,Karlen McCaffrey,Yummies
P14,White Choc,Other,0.16,G3,Canada,567,90.72,4529,4438.28,12/15/2021 0:00,15,SP08,Ches Bonnell,unkown
P03,Almond Choco,Bars,9.6,G1,India,290,2784,3759,975,12/15/2021 0:00,57,SP21,Mallorie Waber,unkown
P13,85% Dark Bars,Bars,0.64,G1,India,58,37.12,1099,1061.88,12/2/2021 0:00,271,SP06,Curtice Advani,Delish
P21,Choco Coated Almonds,Bites,6.17,G4,New Zealand,147,906.99,1911,1004.01,3/4/2021 0:00,141,SP01,Barr Faughny,Yummies
P06,Eclairs,Bites,2.24,G4,New Zealand,173,387.52,2765,2377.48,9/8/2021 0:00,31,SP18,Madelene Upcott,Jucies
P02,50% Dark Bites,Bites,2.57,G1,India,234,601.38,6069,5467.62,8/30/2021 0:00,178,SP03,Gunar Cockshoot,Yummies
P02,50% Dark Bites,Bites,2.57,G3,Canada,5,12.85,98,85.15,12/14/2021 0:00,321,SP11,Husein Augar,Yummies
P21,Choco Coated Almonds,Bites,6.17,G4,New Zealand,308,1900.36,4312,2411.64,12/6/2021 0:00,404,SP10,Brien Boise,Jucies
P13,85% Dark Bars,Bars,0.64,G6,UK,308,197.12,6776,6578.88,7/5/2021 0:00,356,SP14,Dotty Strutley,Delish
P13,85% Dark Bars,Bars,0.64,G3,Canada,176,112.64,3871,3758.36,9/13/2021 0:00,234,SP19,Beverie Moffet,Jucies
P18,Manuka Honey Choco,Other,4.75,G4,New Zealand,814,3866.5,5698,1831.5,4/22/2021 0:00,71,SP18,Madelene Upcott,Jucies
P15,Baker's Choco Chips,Bars,3.4,G1,India,324,1101.6,8078,6976.4,10/4/2021 0:00,170,SP06,Curtice Advani,Delish
P04,Raspberry Choco,Bars,4.09,G6,UK,123,503.07,2086,1582.93,5/4/2021 0:00,274,SP25,Camilla Castle,Delish
P12,Fruit & Nut Bars,Bars,1.58,G3,Canada,319,504.02,7329,6824.98,3/4/2021 0:00,109,SP15,Kelci Walkden,Yummies
P20,Smooth Sliky Salty,Bars,2.97,G6,UK,136,403.92,2030,1626.08,12/7/2021 0:00,31,SP22,Jehu Rudeforth,unkown
P02,50% Dark Bites,Bites,2.57,G2,USA,186,478.02,4641,4162.98,11/12/2021 0:00,178,SP12,Karlen McCaffrey,Yummies
P11,After Nines,Bites,4.43,G6,UK,290,1284.7,6090,4805.3,3/11/2021 0:00,49,SP11,Husein Augar,Yummies
P14,White Choc,Other,0.16,G1,India,713,114.08,5698,5583.92,3/24/2021 0:00,51,SP02,Dennison Crosswaite,Yummies
P07,Drinking Coco,Other,1.62,G5,Australia,21,34.02,504,469.98,1/14/2021 0:00,56,SP15,Kelci Walkden,Yummies
P14,White Choc,Other,0.16,G4,New Zealand,264,42.24,1848,1805.76,4/9/2021 0:00,139,SP07,Kaine Padly,Delish
P10,Spicy Special Slims,Bites,5.79,G4,New Zealand,335,1939.65,6356,4416.35,6/8/2021 0:00,13,SP05,Gigi Bohling,Delish
P18,Manuka Honey Choco,Other,4.75,G4,New Zealand,1176,5586,9401,3815,11/18/2021 0:00,132,SP16,Marney O'Breen,Jucies
P22,Peanut Butter Cubes,Bites,3.57,G6,UK,399,1424.43,9968,8543.57,2/19/2021 0:00,92,SP24,Roddy Speechley,Delish
P09,Orange Choco,Bars,7.14,G2,USA,203,1449.42,1827,377.58,10/8/2021 0:00,47,SP15,Kelci Walkden,Yummies
P05,Mint Chip Choco,Bars,1.54,G1,India,673,1036.42,12110,11073.58,8/12/2021 0:00,390,SP16,Marney O'Breen,Jucies
P16,Organic Choco Syrup,Other,1.47,G6,UK,560,823.2,5033,4209.8,6/18/2021 0:00,244,SP08,Ches Bonnell,unkown
P14,White Choc,Other,0.16,G1,India,745,119.2,7441,7321.8,12/7/2021 0:00,280,SP14,Dotty Strutley,Delish
P22,Peanut Butter Cubes,Bites,3.57,G5,Australia,28,99.96,602,502.04,2/16/2021 0:00,280,SP12,Karlen McCaffrey,Yummies
P01,Milk Bars,Bars,1.52,G1,India,8,12.16,70,57.84,9/10/2021 0:00,40,SP13,Jan Morforth,Delish
P06,Eclairs,Bites,2.24,G5,Australia,812,1818.88,11368,9549.12,10/18/2021 0:00,655,SP24,Roddy Speechley,Delish
P08,99% Dark & Pure,Bars,2.47,G1,India,671,1657.37,8722,7064.63,8/20/2021 0:00,67,SP24,Roddy Speechley,Delish
P14,White Choc,Other,0.16,G1,India,104,16.64,931,914.36,3/19/2021 0:00,36,SP21,Mallorie Waber,unkown
P05,Mint Chip Choco,Bars,1.54,G6,UK,62,95.48,1176,1080.52,8/18/2021 0:00,294,SP16,Marney O'Breen,Jucies
P16,Organic Choco Syrup,Other,1.47,G2,USA,948,1393.56,7581,6187.44,6/9/2021 0:00,335,SP10,Brien Boise,Jucies
P09,Orange Choco,Bars,7.14,G4,New Zealand,1989,14201.46,19887,5685.54,5/7/2021 0:00,394,SP19,Beverie Moffet,Jucies
P14,White Choc,Other,0.16,G6,UK,306,48.96,2751,2702.04,12/15/2021 0:00,338,SP10,Brien Boise,Jucies
P09,Orange Choco,Bars,7.14,G6,UK,437,3120.18,3927,806.82,8/27/2021 0:00,31,SP21,Mallorie Waber,unkown
P19,70% Dark Bites,Bites,4.97,G2,USA,199,989.03,4361,3371.97,8/5/2021 0:00,398,SP17,Rafaelita Blaksland,unkown
P15,Baker's Choco Chips,Bars,3.4,G5,Australia,125,425,3115,2690,12/16/2021 0:00,129,SP04,Wilone O'Kielt,Delish
P15,Baker's Choco Chips,Bars,3.4,G4,New Zealand,85,289,2030,1741,9/10/2021 0:00,323,SP12,Karlen McCaffrey,Yummies
P04,Raspberry Choco,Bars,4.09,G5,Australia,227,928.43,4081,3152.57,9/20/2021 0:00,68,SP15,Kelci Walkden,Yummies
P11,After Nines,Bites,4.43,G1,India,87,385.41,1897,1511.59,2/4/2021 0:00,113,SP04,Wilone O'Kielt,Delish
P12,Fruit & Nut Bars,Bars,1.58,G4,New Zealand,46,72.68,1092,1019.32,2/8/2021 0:00,175,SP22,Jehu Rudeforth,unkown
P07,Drinking Coco,Other,1.62,G5,Australia,271,439.02,6489,6049.98,1/22/2021 0:00,219,SP08,Ches Bonnell,unkown
P02,50% Dark Bites,Bites,2.57,G4,New Zealand,486,1249.02,11655,10405.98,11/26/2021 0:00,472,SP04,Wilone O'Kielt,Delish
P08,99% Dark & Pure,Bars,2.47,G2,USA,329,812.63,4599,3786.37,4/19/2021 0:00,83,SP25,Camilla Castle,Delish
P15,Baker's Choco Chips,Bars,3.4,G6,UK,12,40.8,280,239.2,12/1/2021 0:00,41,SP01,Barr Faughny,Yummies
P02,50% Dark Bites,Bites,2.57,G6,UK,95,244.15,2373,2128.85,3/24/2021 0:00,87,SP21,Mallorie Waber,unkown
P14,White Choc,Other,0.16,G5,Australia,141,22.56,1407,1384.44,12/30/2021 0:00,51,SP20,Oby Sorrel,Jucies
P08,99% Dark & Pure,Bars,2.47,G5,Australia,65,160.55,770,609.45,6/29/2021 0:00,143,SP08,Ches Bonnell,unkown
P02,50% Dark Bites,Bites,2.57,G4,New Zealand,30,77.1,707,629.9,1/1/2021 0:00,20,SP05,Gigi Bohling,Delish
P04,Raspberry Choco,Bars,4.09,G6,UK,443,1811.87,7084,5272.13,3/30/2021 0:00,139,SP01,Barr Faughny,Yummies
P11,After Nines,Bites,4.43,G2,USA,24,106.32,504,397.68,2/4/2021 0:00,42,SP11,Husein Augar,Yummies
P09,Orange Choco,Bars,7.14,G5,Australia,784,5597.76,6272,674.24,11/3/2021 0:00,75,SP23,Van Tuxwell,Yummies
P19,70% Dark Bites,Bites,4.97,G1,India,256,1272.32,5362,4089.68,10/15/2021 0:00,94,SP06,Curtice Advani,Delish
P21,Choco Coated Almonds,Bites,6.17,G5,Australia,607,3745.19,9093,5347.81,7/20/2021 0:00,458,SP19,Beverie Moffet,Jucies
P20,Smooth Sliky Salty,Bars,2.97,G2,USA,187,555.39,2793,2237.61,3/4/2021 0:00,16,SP23,Van Tuxwell,Yummies
P01,Milk Bars,Bars,1.52,G1,India,326,495.52,2926,2430.48,3/9/2021 0:00,249,SP23,Van Tuxwell,Yummies
P12,Fruit & Nut Bars,Bars,1.58,G1,India,56,88.48,1225,1136.52,3/4/2021 0:00,242,SP01,Barr Faughny,Yummies
P11,After Nines,Bites,4.43,G3,Canada,619,2742.17,13608,10865.83,7/6/2021 0:00,178,SP23,Van Tuxwell,Yummies
P22,Peanut Butter Cubes,Bites,3.57,G3,Canada,260,928.2,5964,5035.8,10/11/2021 0:00,300,SP08,Ches Bonnell,unkown
P08,99% Dark & Pure,Bars,2.47,G6,UK,86,212.42,938,725.58,9/9/2021 0:00,455,SP11,Husein Augar,Yummies
P11,After Nines,Bites,4.43,G4,New Zealand,59,261.37,1225,963.63,7/5/2021 0:00,10,SP07,Kaine Padly,Delish
P15,Baker's Choco Chips,Bars,3.4,G1,India,162,550.8,4046,3495.2,8/30/2021 0:00,96,SP05,Gigi Bohling,Delish
P08,99% Dark & Pure,Bars,2.47,G5,Australia,461,1138.67,5068,3929.33,4/5/2021 0:00,271,SP23,Van Tuxwell,Yummies
P19,70% Dark Bites,Bites,4.97,G1,India,531,2639.07,11137,8497.93,8/3/2021 0:00,83,SP23,Van Tuxwell,Yummies
P18,Manuka Honey Choco,Other,4.75,G4,New Zealand,279,1325.25,1953,627.75,12/8/2021 0:00,96,SP17,Rafaelita Blaksland,unkown
P21,Choco Coated Almonds,Bites,6.17,G4,New Zealand,375,2313.75,5621,3307.25,8/13/2021 0:00,13,SP05,Gigi Bohling,Delish
P09,Orange Choco,Bars,7.14,G2,USA,1438,10267.32,15813,5545.68,4/29/2021 0:00,186,SP21,Mallorie Waber,unkown
P03,Almond Choco,Bars,9.6,G6,UK,32,307.2,343,35.8,4/1/2021 0:00,102,SP09,Andria Kimpton,Jucies
P21,Choco Coated Almonds,Bites,6.17,G6,UK,1040,6416.8,16632,10215.2,7/8/2021 0:00,108,SP25,Camilla Castle,Delish
P06,Eclairs,Bites,2.24,G6,UK,508,1137.92,7105,5967.08,1/6/2021 0:00,235,SP22,Jehu Rudeforth,unkown
P20,Smooth Sliky Salty,Bars,2.97,G4,New Zealand,164,487.08,2772,2284.92,1/11/2021 0:00,354,SP20,Oby Sorrel,Jucies
P19,70% Dark Bites,Bites,4.97,G1,India,461,2291.17,10122,7830.83,2/15/2021 0:00,299,SP16,Marney O'Breen,Jucies
P21,Choco Coated Almonds,Bites,6.17,G1,India,305,1881.85,4564,2682.15,9/6/2021 0:00,279,SP17,Rafaelita Blaksland,unkown
P16,Organic Choco Syrup,Other,1.47,G4,New Zealand,336,493.92,2016,1522.08,10/22/2021 0:00,213,SP24,Roddy Speechley,Delish
P18,Manuka Honey Choco,Other,4.75,G3,Canada,352,1672,2814,1142,2/1/2021 0:00,70,SP10,Brien Boise,Jucies
P05,Mint Chip Choco,Bars,1.54,G6,UK,538,828.52,9681,8852.48,4/29/2021 0:00,19,SP22,Jehu Rudeforth,unkown
P07,Drinking Coco,Other,1.62,G6,UK,14,22.68,322,299.32,7/15/2021 0:00,121,SP17,Rafaelita Blaksland,unkown
P04,Raspberry Choco,Bars,4.09,G4,New Zealand,73,298.57,1085,786.43,11/11/2021 0:00,118,SP07,Kaine Padly,Delish
P13,85% Dark Bars,Bars,0.64,G5,Australia,248,158.72,5201,5042.28,9/13/2021 0:00,197,SP24,Roddy Speechley,Delish
P18,Manuka Honey Choco,Other,4.75,G6,UK,555,2636.25,4991,2354.75,3/3/2021 0:00,17,SP13,Jan Morforth,Delish
P06,Eclairs,Bites,2.24,G4,New Zealand,185,414.4,2590,2175.6,6/9/2021 0:00,53,SP22,Jehu Rudeforth,unkown
P06,Eclairs,Bites,2.24,G3,Canada,335,750.4,5012,4261.6,8/3/2021 0:00,104,SP15,Kelci Walkden,Yummies
P17,Caramel Stuffed Bars,Bars,0.54,G6,UK,753,406.62,8281,7874.38,5/3/2021 0:00,111,SP13,Jan Morforth,Delish
P05,Mint Chip Choco,Bars,1.54,G4,New Zealand,198,304.92,3353,3048.08,3/9/2021 0:00,192,SP02,Dennison Crosswaite,Yummies
P01,Milk Bars,Bars,1.52,G2,USA,342,519.84,3759,3239.16,5/6/2021 0:00,183,SP16,Marney O'Breen,Jucies
P04,Raspberry Choco,Bars,4.09,G6,UK,255,1042.95,4585,3542.05,1/15/2021 0:00,47,SP15,Kelci Walkden,Yummies
P19,70% Dark Bites,Bites,4.97,G2,USA,400,1988,8386,6398,1/15/2021 0:00,160,SP25,Camilla Castle,Delish
P20,Smooth Sliky Salty,Bars,2.97,G2,USA,623,1850.31,9954,8103.69,5/17/2021 0:00,116,SP20,Oby Sorrel,Jucies
P16,Organic Choco Syrup,Other,1.47,G3,Canada,152,223.44,1211,987.56,10/18/2021 0:00,376,SP23,Van Tuxwell,Yummies
P06,Eclairs,Bites,2.24,G5,Australia,515,1153.6,8225,7071.4,7/15/2021 0:00,81,SP05,Gigi Bohling,Delish
P20,Smooth Sliky Salty,Bars,2.97,G2,USA,121,359.37,2044,1684.63,11/17/2021 0:00,112,SP01,Barr Faughny,Yummies
P03,Almond Choco,Bars,9.6,G1,India,209,2006.4,2499,492.6,5/11/2021 0:00,49,SP11,Husein Augar,Yummies
P18,Manuka Honey Choco,Other,4.75,G4,New Zealand,1333,6331.75,11991,5659.25,3/30/2021 0:00,17,SP12,Karlen McCaffrey,Yummies
P10,Spicy Special Slims,Bites,5.79,G6,UK,653,3780.87,13048,9267.13,1/26/2021 0:00,258,SP12,Karlen McCaffrey,Yummies
P13,85% Dark Bars,Bars,0.64,G6,UK,145,92.8,3171,3078.2,9/24/2021 0:00,91,SP19,Beverie Moffet,Jucies
P13,85% Dark Bars,Bars,0.64,G3,Canada,146,93.44,3052,2958.56,4/19/2021 0:00,165,SP03,Gunar Cockshoot,Yummies
P11,After Nines,Bites,4.43,G4,New Zealand,125,553.75,2737,2183.25,8/11/2021 0:00,262,SP24,Roddy Speechley,Delish
P06,Eclairs,Bites,2.24,G2,USA,2,4.48,21,16.52,3/25/2021 0:00,232,SP24,Roddy Speechley,Delish
P19,70% Dark Bites,Bites,4.97,G2,USA,352,1749.44,8085,6335.56,8/24/2021 0:00,161,SP13,Jan Morforth,Delish
P08,99% Dark & Pure,Bars,2.47,G3,Canada,621,1533.87,8064,6530.13,11/23/2021 0:00,98,SP06,Curtice Advani,Delish
P22,Peanut Butter Cubes,Bites,3.57,G5,Australia,175,624.75,4354,3729.25,11/9/2021 0:00,4,SP21,Mallorie Waber,unkown
P15,Baker's Choco Chips,Bars,3.4,G5,Australia,160,544,3997,3453,11/2/2021 0:00,178,SP23,Van Tuxwell,Yummies
P15,Baker's Choco Chips,Bars,3.4,G3,Canada,325,1105,7798,6693,9/1/2021 0:00,313,SP20,Oby Sorrel,Jucies
P10,Spicy Special Slims,Bites,5.79,G1,India,169,978.51,3199,2220.49,11/18/2021 0:00,50,SP09,Andria Kimpton,Jucies
P20,Smooth Sliky Salty,Bars,2.97,G1,India,41,121.77,735,613.23,10/15/2021 0:00,106,SP04,Wilone O'Kielt,Delish
P10,Spicy Special Slims,Bites,5.79,G5,Australia,88,509.52,1659,1149.48,12/17/2021 0:00,156,SP13,Jan Morforth,Delish
P16,Organic Choco Syrup,Other,1.47,G4,New Zealand,48,70.56,336,265.44,10/1/2021 0:00,89,SP20,Oby Sorrel,Jucies
P13,85% Dark Bars,Bars,0.64,G3,Canada,133,85.12,2646,2560.88,12/2/2021 0:00,45,SP21,Mallorie Waber,unkown
P06,Eclairs,Bites,2.24,G4,New Zealand,80,179.2,1358,1178.8,9/9/2021 0:00,444,SP08,Ches Bonnell,unkown
P03,Almond Choco,Bars,9.6,G2,USA,110,1056,1316,260,7/15/2021 0:00,321,SP09,Andria Kimpton,Jucies
P07,Drinking Coco,Other,1.62,G3,Canada,158,255.96,3458,3202.04,1/22/2021 0:00,106,SP19,Beverie Moffet,Jucies
P05,Mint Chip Choco,Bars,1.54,G1,India,322,495.88,5796,5300.12,4/13/2021 0:00,198,SP09,Andria Kimpton,Jucies
P07,Drinking Coco,Other,1.62,G4,New Zealand,27,43.74,658,614.26,7/8/2021 0:00,145,SP01,Barr Faughny,Yummies
P22,Peanut Butter Cubes,Bites,3.57,G1,India,174,621.18,4172,3550.82,7/7/2021 0:00,44,SP16,Marney O'Breen,Jucies
P05,Mint Chip Choco,Bars,1.54,G2,USA,319,491.26,5103,4611.74,2/4/2021 0:00,37,SP01,Barr Faughny,Yummies
P18,Manuka Honey Choco,Other,4.75,G2,USA,175,831.25,1568,736.75,1/26/2021 0:00,155,SP17,Rafaelita Blaksland,unkown
P02,50% Dark Bites,Bites,2.57,G4,New Zealand,198,508.86,5131,4622.14,3/2/2021 0:00,241,SP09,Andria Kimpton,Jucies
P11,After Nines,Bites,4.43,G3,Canada,6,26.58,105,78.42,6/14/2021 0:00,36,SP13,Jan Morforth,Delish
P16,Organic Choco Syrup,Other,1.47,G2,USA,34,49.98,203,153.02,3/2/2021 0:00,71,SP02,Dennison Crosswaite,Yummies
P21,Choco Coated Almonds,Bites,6.17,G6,UK,20,123.4,308,184.6,12/2/2021 0:00,48,SP24,Roddy Speechley,Delish
P13,85% Dark Bars,Bars,0.64,G5,Australia,224,143.36,4704,4560.64,10/14/2021 0:00,205,SP23,Van Tuxwell,Yummies
P06,Eclairs,Bites,2.24,G2,USA,182,407.68,3094,2686.32,6/18/2021 0:00,223,SP05,Gigi Bohling,Delish
P17,Caramel Stuffed Bars,Bars,0.54,G6,UK,59,31.86,763,731.14,9/21/2021 0:00,121,SP04,Wilone O'Kielt,Delish
P14,White Choc,Other,0.16,G1,India,1061,169.76,9548,9378.24,4/22/2021 0:00,114,SP08,Ches Bonnell,unkown
P18,Manuka Honey Choco,Other,4.75,G5,Australia,1785,8478.75,16065,7586.25,5/21/2021 0:00,39,SP14,Dotty Strutley,Delish
P07,Drinking Coco,Other,1.62,G5,Australia,558,903.96,13384,12480.04,8/9/2021 0:00,42,SP02,Dennison Crosswaite,Yummies
P09,Orange Choco,Bars,7.14,G4,New Zealand,833,5947.62,6664,716.38,1/11/2021 0:00,15,SP01,Barr Faughny,Yummies
P10,Spicy Special Slims,Bites,5.79,G1,India,290,1679.1,5796,4116.9,4/7/2021 0:00,125,SP22,Jehu Rudeforth,unkown
P16,Organic Choco Syrup,Other,1.47,G1,India,589,865.83,5299,4433.17,10/11/2021 0:00,220,SP16,Marney O'Breen,Jucies
P14,White Choc,Other,0.16,G6,UK,238,38.08,1904,1865.92,6/15/2021 0:00,74,SP23,Van Tuxwell,Yummies
P21,Choco Coated Almonds,Bites,6.17,G5,Australia,94,579.98,1400,820.02,9/20/2021 0:00,197,SP10,Brien Boise,Jucies
P01,Milk Bars,Bars,1.52,G5,Australia,578,878.56,5775,4896.44,2/15/2021 0:00,6,SP12,Karlen McCaffrey,Yummies
P02,50% Dark Bites,Bites,2.57,G3,Canada,72,185.04,1855,1669.96,9/8/2021 0:00,246,SP17,Rafaelita Blaksland,unkown
